"year","news","pages","sort","RandID"
"1988","Daily News Record - 1988 July 09","58","17652","114758396191"
"1988","Daily News Record - 1988 July 11","24","17653","731823427189"
"1988","Daily News Record - 1988 July 12","24","17654","702340875061"
"1988","Daily News Record - 1988 July 13","40","17655","401804632718"
"1988","Daily News Record - 1988 July 14","39","17656","43674229460"
"1988","Daily News Record - 1988 July 15","36","17657","253648219604"
"1988","Daily News Record - 1988 July 16","62","17658","399541265698"
"1988","Daily News Record - 1988 July 18","28","17659","18581522337"
"1988","Daily News Record - 1988 July 19","24","17660","45102060733"
"1988","Daily News Record - 1988 July 20","41","17661","244112651404"
"1988","Daily News Record - 1988 July 21","39","17662","421006396628"
"1988","Daily News Record - 1988 July 22","40","17663","803590188891"
"1988","Daily News Record - 1988 July 23","62","17664","576779433307"
"1988","Daily News Record - 1988 July 25","28","17665","532692957004"
"1988","Daily News Record - 1988 July 26","24","17666","851601669494"
"1988","Daily News Record - 1988 July 27","35","17667","240447792296"
"1988","Daily News Record - 1988 July 28","39","17668","140974145273"
"1988","Daily News Record - 1988 July 29","40","17669","323166257699"
"1988","Daily News Record - 1988 July 30","60","17670","911102887829"
"1988","Daily News Record - 1988 August 01","26","17671","768914399499"
"1988","Daily News Record - 1988 August 02","24","17672","452598107015"
"1988","Daily News Record - 1988 August 03","38","17673","154540819693"
"1988","Daily News Record - 1988 August 04","39","17674","270833922088"
"1988","Daily News Record - 1988 August 05","39","17675","561770298330"
"1988","Daily News Record - 1988 August 06","62","17676","254748757622"
"1988","Daily News Record - 1988 August 08","28","17677","256430777777"
"1988","Daily News Record - 1988 August 09","24","17678","564805297836"
"1988","Daily News Record - 1988 August 10","40","17679","646653524063"
"1988","Daily News Record - 1988 August 11","38","17680","453217346830"
"1988","Daily News Record - 1988 August 12","40","17681","951127521901"
"1988","Daily News Record - 1988 August 13","62","17682","347459419989"
"1988","Daily News Record - 1988 August 15","28","17683","234582452198"
"1988","Daily News Record - 1988 August 16","26","17684","66698701654"
"1988","Daily News Record - 1988 August 17","37","17685","900127756425"
"1988","Daily News Record - 1988 August 18","43","17686","528448458485"
"1988","Daily News Record - 1988 August 19","41","17687","340521123481"
"1988","Daily News Record - 1988 August 20","58","17688","470882409328"
"1988","Daily News Record - 1988 August 22","30","17689","544636054287"
"1988","Daily News Record - 1988 August 23","24","17690","749441233293"
"1988","Daily News Record - 1988 August 24","39","17691","911227779684"
"1988","Daily News Record - 1988 August 25","39","17692","552300660719"
"1988","Daily News Record - 1988 August 26","40","17693","47567540889"
"1988","Daily News Record - 1988 August 27","62","17694","258775749132"
"1988","Daily News Record - 1988 August 29","32","17695","711759901147"
"1988","Daily News Record - 1988 August 30","23","17696","681753310837"
"1988","Daily News Record - 1988 August 31","43","17697","408834154940"
"1988","Daily News Record - 1988 September 01","39","17698","586844342807"
"1988","Daily News Record - 1988 September 02","43","17699","164391849613"
"1988","Daily News Record - 1988 September 03","68","17700","867326025586"
"1988","Daily News Record - 1988 September 06","28","17701","196205746023"
"1988","Daily News Record - 1988 September 07","37","17702","728418718541"
"1988","Daily News Record - 1988 September 08","43","17703","182334032361"
"1988","Daily News Record - 1988 September 09","76","17704","53462696402"
"1988","Daily News Record - 1988 September 10","62","17705","510795081174"
"1988","Daily News Record - 1988 September 12","31","17706","597692459201"
"1988","Daily News Record - 1988 September 13","24","17707","795525316153"
"1988","Daily News Record - 1988 September 14","39","17708","295248616912"
"1988","Daily News Record - 1988 September 15","43","17709","389223645212"
"1988","Daily News Record - 1988 September 16","42","17710","237638913802"
"1988","Daily News Record - 1988 September 17","62","17711","26903232019"
"1988","Daily News Record - 1988 September 19","28","17712","456006228265"
"1988","Daily News Record - 1988 September 20","23","17713","833782932099"
"1988","Daily News Record - 1988 September 21","37","17714","637352674191"
"1988","Daily News Record - 1988 September 22","42","17715","44939324386"
"1988","Daily News Record - 1988 September 23","40","17716","151500552252"
"1988","Daily News Record - 1988 September 24","62","17717","57413737093"
"1988","Daily News Record - 1988 September 26","28","17718","39363166283"
"1988","Daily News Record - 1988 September 27","24","17719","91859810576"
"1988","Daily News Record - 1988 September 28","39","17720","895496743892"
"1988","Daily News Record - 1988 September 29","39","17721","332083771967"
"1988","Daily News Record - 1988 September 30","44","17722","303479193759"
"1988","Daily News Record - 1988 October 01","62","17723","66854529176"
"1988","Daily News Record - 1988 October 03","32","17724","789107507588"
"1988","Daily News Record - 1988 October 04","28","17725","37151738041"
"1988","Daily News Record - 1988 October 05","41","17726","234543584606"
"1988","Daily News Record - 1988 October 06","43","17727","929709968305"
"1988","Daily News Record - 1988 October 07","43","17728","640313433521"
"1988","Daily News Record - 1988 October 08","66","17729","118563804313"
"1988","Daily News Record - 1988 October 10","30","17730","778547403392"
"1988","Daily News Record - 1988 October 11","24","17731","282684977302"
"1988","Daily News Record - 1988 October 12","39","17732","100234623403"
"1988","Daily News Record - 1988 October 13","46","17733","190236250444"
"1988","Daily News Record - 1988 October 14","40","17734","644873504664"
"1988","Daily News Record - 1988 October 15","62","17735","587080577821"
"1988","Daily News Record - 1988 October 17","32","17736","259177287247"
"1988","Daily News Record - 1988 October 18","24","17737","935735846863"
"1988","Daily News Record - 1988 October 19","41","17738","222009515367"
"1988","Daily News Record - 1988 October 20","85","17739","475838102888"
"1988","Daily News Record - 1988 October 21","44","17740","158174305275"
"1988","Daily News Record - 1988 October 22","62","17741","301377356761"
"1988","Daily News Record - 1988 October 24","30","17742","619890646663"
"1988","Daily News Record - 1988 October 25","24","17743","534632704898"
"1988","Daily News Record - 1988 October 26","44","17744","840684061630"
"1988","Daily News Record - 1988 October 27","67","17745","211115357236"
"1988","Daily News Record - 1988 October 28","44","17746","294103048055"
"1988","Daily News Record - 1988 October 29","62","17747","741312086101"
"1988","Daily News Record - 1988 October 31","28","17748","894307169005"
"1988","Daily News Record - 1988 November 01","24","17749","179115389357"
"1988","Daily News Record - 1988 November 02","36","17750","985498729194"
"1988","Daily News Record - 1988 November 03","39","17751","477163117562"
"1988","Daily News Record - 1988 November 04","64","17752","913826015849"
"1988","Daily News Record - 1988 November 05","36","17753","247647259414"
"1988","Daily News Record - 1988 November 07","32","17754","643343387265"
"1988","Daily News Record - 1988 November 08","24","17755","653371825139"
"1988","Daily News Record - 1988 November 09","38","17756","954567380282"
"1988","Daily News Record - 1988 November 10","43","17757","135951126117"
"1988","Daily News Record - 1988 November 11","60","17758","590938790345"
"1988","Daily News Record - 1988 November 12","32","17759","32175033468"
"1988","Daily News Record - 1988 November 14","30","17760","839033667368"
"1988","Daily News Record - 1988 November 15","24","17761","349984821007"
"1988","Daily News Record - 1988 November 16","37","17762","439731679614"
"1988","Daily News Record - 1988 November 17","43","17763","264584771496"
"1988","Daily News Record - 1988 November 18","66","17764","129943638872"
"1988","Daily News Record - 1988 November 19","36","17765","273468661852"
"1988","Daily News Record - 1988 November 21","98","17766","161241465830"
"1988","Daily News Record - 1988 November 22","26","17767","515199355555"
"1988","Daily News Record - 1988 November 23","64","17768","689268817154"
"1988","Daily News Record - 1988 November 25","74","17769","937401831289"
"1988","Daily News Record - 1988 November 26","34","17770","285709307929"
"1988","Daily News Record - 1988 November 28","32","17771","799497878509"
"1988","Daily News Record - 1988 November 29","24","17772","5547057341"
"1988","Daily News Record - 1988 November 30","38","17773","248232205474"
"1988","Daily News Record - 1988 December 01","43","17774","412191474167"
"1988","Daily News Record - 1988 December 02","72","17775","320147645983"
"1988","Daily News Record - 1988 December 03","36","17776","890700094407"
"1988","Daily News Record - 1988 December 05","32","17777","944119330017"
"1988","Daily News Record - 1988 December 06","24","17778","86890198681"
"1988","Daily News Record - 1988 December 07","40","17779","156236913188"
"1988","Daily News Record - 1988 December 08","47","17780","722777184312"
"1988","Daily News Record - 1988 December 09","64","17781","444238052957"
"1988","Daily News Record - 1988 December 10","36","17782","634835558868"
"1988","Daily News Record - 1988 December 12","30","17783","632978088358"
"1988","Daily News Record - 1988 December 13","24","17784","142492270835"
"1988","Daily News Record - 1988 December 14","37","17785","57828137040"
"1988","Daily News Record - 1988 December 15","50","17786","714602211454"
"1988","Daily News Record - 1988 December 16","68","17787","579309381323"
"1988","Daily News Record - 1988 December 17","36","17788","999117422246"
"1988","Daily News Record - 1988 December 19","36","17789","727702986084"
"1988","Daily News Record - 1988 December 20","24","17790","206565137677"
"1988","Daily News Record - 1988 December 21","39","17791","466955688223"
"1988","Daily News Record - 1988 December 22","35","17792","385240594453"
"1988","Daily News Record - 1988 December 23","68","17793","597188432673"
"1988","Daily News Record - 1988 December 24","37","17794","542268860436"
"1988","Daily News Record - 1988 December 27","32","17795","116892315880"
"1988","Daily News Record - 1988 December 28","33","17796","800091089765"
"1988","Daily News Record - 1988 December 29","36","17797","209970346967"
"1988","Daily News Record - 1988 December 30","56","17798","735804908830"
"1988","Daily News Record - 1988 December 31","28","17799","257787961850"
"1989","Daily News Record - 1989 January 03","28","17800","837581392917"
"1989","Daily News Record - 1989 January 04","35","17801","79087638871"
"1989","Daily News Record - 1989 January 05","35","17802","187662617952"
"1989","Daily News Record - 1989 January 06","52","17803","725886178667"
"1989","Daily News Record - 1989 January 07","29","17804","307909378494"
"1989","Daily News Record - 1989 January 09","28","17805","694315038354"
"1989","Daily News Record - 1989 January 10","24","17806","797338664348"
"1989","Daily News Record - 1989 January 11","35","17807","506917363294"
"1989","Daily News Record - 1989 January 12","39","17808","370510196389"
"1989","Daily News Record - 1989 January 13","56","17809","776437851165"
"1989","Daily News Record - 1989 January 14","32","17810","43061050018"
"1989","Daily News Record - 1989 January 16","28","17811","138016125294"
"1989","Daily News Record - 1989 January 17","24","17812","81342454446"
"1989","Daily News Record - 1989 January 18","31","17813","732428699715"
"1989","Daily News Record - 1989 January 19","45","17814","465303560361"
"1989","Daily News Record - 1989 January 20","56","17815","211251699744"
"1989","Daily News Record - 1989 January 21","32","17816","738938629926"
"1989","Daily News Record - 1989 January 23","28","17817","817294071399"
"1989","Daily News Record - 1989 January 24","24","17818","425337033937"
"1989","Daily News Record - 1989 January 25","35","17819","850261883403"
"1989","Daily News Record - 1989 January 26","39","17820","551344953927"
"1989","Daily News Record - 1989 January 27","60","17821","466366309110"
"1989","Daily News Record - 1989 January 28","32","17822","100884094465"
"1989","Daily News Record - 1989 January 30","28","17823","67613785145"
"1989","Daily News Record - 1989 January 31","24","17824","440021325413"
"1989","Daily News Record - 1989 February 01","37","17825","626074491230"
"1989","Daily News Record - 1989 February 02","39","17826","428014307916"
"1989","Daily News Record - 1989 February 03","60","17827","852897494186"
"1989","Daily News Record - 1989 February 04","35","17828","246967123983"
"1989","Daily News Record - 1989 February 06","28","17829","681735460837"
"1989","Daily News Record - 1989 February 07","24","17830","101737040112"
"1989","Daily News Record - 1989 February 08","31","17831","690191582105"
"1989","Daily News Record - 1989 February 09","43","17832","217784103020"
"1989","Daily News Record - 1989 February 10","64","17833","757664076423"
"1989","Daily News Record - 1989 February 11","32","17834","807319602720"
"1989","Daily News Record - 1989 February 13","32","17835","958422167184"
"1989","Daily News Record - 1989 February 14","32","17836","396082857370"
"1989","Daily News Record - 1989 February 15","35","17837","747909568863"
"1989","Daily News Record - 1989 February 16","41","17838","570178588022"
"1989","Daily News Record - 1989 February 17","64","17839","329270082084"
"1989","Daily News Record - 1989 February 18","36","17840","483584672184"
"1989","Daily News Record - 1989 February 20","30","17841","425182701919"
"1989","Daily News Record - 1989 February 21","23","17842","484262605358"
"1989","Daily News Record - 1989 February 22","40","17843","844663498363"
"1989","Daily News Record - 1989 February 23","70","17844","795465872059"
"1989","Daily News Record - 1989 February 24","60","17845","371046246034"
"1989","Daily News Record - 1989 February 25","36","17846","107164944638"
"1989","Daily News Record - 1989 February 27","34","17847","829526173863"
"1989","Daily News Record - 1989 February 28","24","17848","171937102137"
"1989","Daily News Record - 1989 March 01","31","17849","272199087688"
"1989","Daily News Record - 1989 March 02","43","17850","494775004797"
"1989","Daily News Record - 1989 March 03","60","17851","175334301474"
"1989","Daily News Record - 1989 March 04","42","17852","94745285274"
"1989","Daily News Record - 1989 March 06","28","17853","335692109072"
"1989","Daily News Record - 1989 March 07","24","17854","189097637605"
"1989","Daily News Record - 1989 March 08","36","17855","816167750294"
"1989","Daily News Record - 1989 March 09","39","17856","801231311953"
"1989","Daily News Record - 1989 March 10","64","17857","190171785362"
"1989","Daily News Record - 1989 March 11","36","17858","469939869706"
"1989","Daily News Record - 1989 March 13","32","17859","411324302697"
"1989","Daily News Record - 1989 March 14","24","17860","888771832054"
"1989","Daily News Record - 1989 March 15","37","17861","660755259342"
"1989","Daily News Record - 1989 March 16","42","17862","834484778283"
"1989","Daily News Record - 1989 March 17","64","17863","347198303331"
"1989","Daily News Record - 1989 March 18","36","17864","758878830133"
"1989","Daily News Record - 1989 March 20","32","17865","231898465650"
"1989","Daily News Record - 1989 March 21","28","17866","978342608239"
"1989","Daily News Record - 1989 March 22","35","17867","176007948558"
"1989","Daily News Record - 1989 March 23","66","17868","262925978355"
"1989","Daily News Record - 1989 March 24","64","17869","845626689414"
"1989","Daily News Record - 1989 March 25","42","17870","517489531289"
"1989","Daily News Record - 1989 March 27","32","17871","520088257346"
"1989","Daily News Record - 1989 March 28","24","17872","80416073715"
"1989","Daily News Record - 1989 March 29","37","17873","921754756535"
"1989","Daily News Record - 1989 March 30","42","17874","312574759840"
"1989","Daily News Record - 1989 March 31","64","17875","287849577140"
"1989","Daily News Record - 1989 April 01","40","17876","685899178681"
"1989","Daily News Record - 1989 April 03","32","17877","132231865395"
"1989","Daily News Record - 1989 April 04","24","17878","535397041073"
"1989","Daily News Record - 1989 April 05","35","17879","771134290719"
"1989","Daily News Record - 1989 April 06","46","17880","242096396922"
"1989","Daily News Record - 1989 April 07","68","17881","513503882246"
"1989","Daily News Record - 1989 April 08","40","17882","551921869086"
"1989","Daily News Record - 1989 April 10","32","17883","823587202560"
"1989","Daily News Record - 1989 April 11","28","17884","394479528238"
"1989","Daily News Record - 1989 April 12","41","17885","958793735048"
"1989","Daily News Record - 1989 April 13","46","17886","287031065524"
"1989","Daily News Record - 1989 April 14","66","17887","855787895717"
"1989","Daily News Record - 1989 April 15","40","17888","736502159340"
"1989","Daily News Record - 1989 April 17","32","17889","996458353023"
"1989","Daily News Record - 1989 April 18","28","17890","983266691556"
"1989","Daily News Record - 1989 April 19","39","17891","825276162742"
"1989","Daily News Record - 1989 April 20","46","17892","664873059632"
"1989","Daily News Record - 1989 April 21","69","17893","31088411692"
"1989","Daily News Record - 1989 April 22","39","17894","169151566607"
"1989","Daily News Record - 1989 April 24","32","17895","748234426650"
"1989","Daily News Record - 1989 April 25","28","17896","450708063619"
"1989","Daily News Record - 1989 April 26","31","17897","900774955653"
"1989","Daily News Record - 1989 April 27","44","17898","212238981735"
"1989","Daily News Record - 1989 April 28","66","17899","514473880459"
"1989","Daily News Record - 1989 April 29","39","17900","615091934090"
"1989","Daily News Record - 1989 May 01","32","17901","686974783879"
"1989","Daily News Record - 1989 May 02","24","17902","47864508031"
"1989","Daily News Record - 1989 May 03","32","17903","948503886307"
"1989","Daily News Record - 1989 May 04","45","17904","116527012719"
"1989","Daily News Record - 1989 May 05","64","17905","202664294789"
"1989","Daily News Record - 1989 May 06","40","17906","546643112949"
"1989","Daily News Record - 1989 May 08","32","17907","126846987666"
"1989","Daily News Record - 1989 May 09","24","17908","432940777215"
"1989","Daily News Record - 1989 May 10","37","17909","479979300860"
"1989","Daily News Record - 1989 May 11","43","17910","512075109947"
"1989","Daily News Record - 1989 May 12","68","17911","935394700676"
"1989","Daily News Record - 1989 May 13","36","17912","352369736676"
"1989","Daily News Record - 1989 May 15","28","17913","880296135057"
"1989","Daily News Record - 1989 May 16","24","17914","484194779330"
"1989","Daily News Record - 1989 May 17","39","17915","730482063105"
"1989","Daily News Record - 1989 May 18","43","17916","174132409271"
"1989","Daily News Record - 1989 May 19","67","17917","157717183825"
"1989","Daily News Record - 1989 May 20","40","17918","366015810685"
"1989","Daily News Record - 1989 May 22","32","17919","753491731949"
"1989","Daily News Record - 1989 May 23","24","17920","66249438905"
"1989","Daily News Record - 1989 May 24","43","17921","921181793935"
"1989","Daily News Record - 1989 May 25","39","17922","386598029810"
"1989","Daily News Record - 1989 May 26","167","17923","641181233201"
"1989","Daily News Record - 1989 May 27","44","17924","525064219998"
"1989","Daily News Record - 1989 May 30","32","17925","460931312925"
"1989","Daily News Record - 1989 May 31","37","17926","67880185509"
"1989","Daily News Record - 1989 June 01","43","17927","972559779794"
"1989","Daily News Record - 1989 June 02","100","17928","239462712029"
"1989","Daily News Record - 1989 June 03","36","17929","831814835420"
"1989","Daily News Record - 1989 June 05","28","17930","671993884154"
"1989","Daily News Record - 1989 June 06","24","17931","298023886232"
"1989","Daily News Record - 1989 June 07","35","17932","174786437966"
"1989","Daily News Record - 1989 June 08","39","17933","418930040082"
"1989","Daily News Record - 1989 June 09","64","17934","71594072414"
"1989","Daily News Record - 1989 June 10","40","17935","507593820930"
"1989","Daily News Record - 1989 June 12","28","17936","360477973249"
"1989","Daily News Record - 1989 June 13","24","17937","950351314472"
"1989","Daily News Record - 1989 June 14","35","17938","107811781014"
"1989","Daily News Record - 1989 June 15","47","17939","712475749782"
"1989","Daily News Record - 1989 June 16","68","17940","690693544446"
"1989","Daily News Record - 1989 June 17","38","17941","67205177572"
"1989","Daily News Record - 1989 June 19","32","17942","278755154951"
"1989","Daily News Record - 1989 June 20","24","17943","37807236961"
"1989","Daily News Record - 1989 June 21","41","17944","28562669232"
"1989","Daily News Record - 1989 June 22","43","17945","113110822244"
"1989","Daily News Record - 1989 June 23","60","17946","36055108022"
"1989","Daily News Record - 1989 June 24","36","17947","854326581478"
"1989","Daily News Record - 1989 June 26","32","17948","42470081829"
"1989","Daily News Record - 1989 June 27","24","17949","763011412392"
"1989","Daily News Record - 1989 June 28","35","17950","57772252082"
"1989","Daily News Record - 1989 June 29","42","17951","12839280507"
"1989","Daily News Record - 1989 June 30","64","17952","496680500545"
"1989","Daily News Record - 1989 July 01","39","17953","475679582085"
"1989","Daily News Record - 1989 July 03","32","17954","613052063910"
"1989","Daily News Record - 1989 July 05","31","17955","587737723002"
"1989","Daily News Record - 1989 July 06","39","17956","168822106562"
"1989","Daily News Record - 1989 July 07","60","17957","524688396412"
"1989","Daily News Record - 1989 July 08","32","17958","537235565068"
"1989","Daily News Record - 1989 July 10","24","17959","484463029609"
"1989","Daily News Record - 1989 July 11","24","17960","173189915604"
"1989","Daily News Record - 1989 July 12","36","17961","539396846336"
"1989","Daily News Record - 1989 July 13","39","17962","395703102665"
"1989","Daily News Record - 1989 July 14","61","17963","20680767395"
"1989","Daily News Record - 1989 July 15","36","17964","231525536625"
"1989","Daily News Record - 1989 July 17","24","17965","70506762304"
"1989","Daily News Record - 1989 July 18","23","17966","130549131387"
"1989","Daily News Record - 1989 July 19","33","17967","252075080417"
"1989","Daily News Record - 1989 July 20","39","17968","351875124169"
"1989","Daily News Record - 1989 July 21","60","17969","684005843895"
"1989","Daily News Record - 1989 July 22","38","17970","856256209712"
"1989","Daily News Record - 1989 July 24","24","17971","381048589629"
"1989","Daily News Record - 1989 July 25","24","17972","451322643531"
"1989","Daily News Record - 1989 July 26","35","17973","482819315252"
"1989","Daily News Record - 1989 July 27","40","17974","498856735682"
"1989","Daily News Record - 1989 July 28","64","17975","60248228161"
"1989","Daily News Record - 1989 July 29","38","17976","689840880363"
"1989","Daily News Record - 1989 July 31","24","17977","757250528575"
"1989","Daily News Record - 1989 August 01","26","17978","657641260128"
"1989","Daily News Record - 1989 August 02","31","17979","782719990471"
"1989","Daily News Record - 1989 August 03","39","17980","670197938868"
"1989","Daily News Record - 1989 August 04","60","17981","673298650445"
"1989","Daily News Record - 1989 August 05","32","17982","409292527744"
"1989","Daily News Record - 1989 August 07","28","17983","836628386399"
"1989","Daily News Record - 1989 August 08","24","17984","202802285221"
"1989","Daily News Record - 1989 August 09","33","17985","522199378230"
"1989","Daily News Record - 1989 August 10","44","17986","771394708891"
"1989","Daily News Record - 1989 August 11","64","17987","494859203622"
"1989","Daily News Record - 1989 August 12","32","17988","34564705358"
"1989","Daily News Record - 1989 August 14","35","17989","75042446353"
"1989","Daily News Record - 1989 August 15","23","17990","195587597526"
"1989","Daily News Record - 1989 August 16","31","17991","208456994549"
"1989","Daily News Record - 1989 August 17","43","17992","797300858773"
"1989","Daily News Record - 1989 August 18","60","17993","13077494677"
"1989","Daily News Record - 1989 August 19","38","17994","770205863155"
"1989","Daily News Record - 1989 August 21","28","17995","577731516141"
"1989","Daily News Record - 1989 August 22","24","17996","443893422463"
"1989","Daily News Record - 1989 August 23","39","17997","237327683780"
"1989","Daily News Record - 1989 August 24","39","17998","778063757182"
"1989","Daily News Record - 1989 August 25","68","17999","786000163704"
"1989","Daily News Record - 1989 August 26","36","18000","609378131662"
"1989","Daily News Record - 1989 August 28","28","18001","100388254385"
"1989","Daily News Record - 1989 August 29","24","18002","877115986564"
"1989","Daily News Record - 1989 August 30","35","18003","998316252146"
"1989","Daily News Record - 1989 August 31","39","18004","659313336508"
"1989","Daily News Record - 1989 September 01","108","18005","248795040702"
"1989","Daily News Record - 1989 September 02","45","18006","450045780145"
"1989","Daily News Record - 1989 September 05","30","18007","951165810725"
"1989","Daily News Record - 1989 September 06","31","18008","669238006281"
"1989","Daily News Record - 1989 September 07","43","18009","816105759960"
"1989","Daily News Record - 1989 September 08","60","18010","603401485584"
"1989","Daily News Record - 1989 September 09","42","18011","588998369803"
"1989","Daily News Record - 1989 September 11","30","18012","216718425347"
"1989","Daily News Record - 1989 September 12","24","18013","164844712884"
"1989","Daily News Record - 1989 September 13","35","18014","887723347232"
"1989","Daily News Record - 1989 September 14","39","18015","139590030616"
"1989","Daily News Record - 1989 September 15","64","18016","661429137458"
"1989","Daily News Record - 1989 September 16","40","18017","239719342394"
"1989","Daily News Record - 1989 September 18","32","18018","57172427885"
"1989","Daily News Record - 1989 September 19","24","18019","462619921587"
"1989","Daily News Record - 1989 September 20","37","18020","538909007549"
"1989","Daily News Record - 1989 September 21","43","18021","865024910277"
"1989","Daily News Record - 1989 September 22","68","18022","90493949780"
"1989","Daily News Record - 1989 September 23","40","18023","854473957182"
"1989","Daily News Record - 1989 September 25","32","18024","800078582657"
"1989","Daily News Record - 1989 September 26","24","18025","995911364111"
"1989","Daily News Record - 1989 September 27","41","18026","254717642734"
"1989","Daily News Record - 1989 September 28","39","18027","747172627835"
"1989","Daily News Record - 1989 September 29","66","18028","891300246127"
"1989","Daily News Record - 1989 September 30","39","18029","16194279201"
"1989","Daily News Record - 1989 October 02","32","18030","208817999816"
"1989","Daily News Record - 1989 October 03","24","18031","900452361964"
"1989","Daily News Record - 1989 October 04","32","18032","88707971721"
"1989","Daily News Record - 1989 October 05","39","18033","664649572787"
"1989","Daily News Record - 1989 October 06","64","18034","16627653436"
"1989","Daily News Record - 1989 October 07","44","18035","753412813570"
"1989","Daily News Record - 1989 October 09","28","18036","75728796790"
"1989","Daily News Record - 1989 October 10","24","18037","67239500306"
"1989","Daily News Record - 1989 October 11","37","18038","466617397257"
"1989","Daily News Record - 1989 October 12","43","18039","575775241464"
"1989","Daily News Record - 1989 October 13","64","18040","484163446138"
"1989","Daily News Record - 1989 October 14","36","18041","654475255951"
"1989","Daily News Record - 1989 October 16","27","18042","280726691797"
"1989","Daily News Record - 1989 October 17","28","18043","938679958612"
"1989","Daily News Record - 1989 October 18","33","18044","6888850726"
"1989","Daily News Record - 1989 October 19","73","18045","451129312315"
"1989","Daily News Record - 1989 October 20","64","18046","635248804140"
"1989","Daily News Record - 1989 October 21","40","18047","811083642638"
"1989","Daily News Record - 1989 October 23","28","18048","734190617846"
"1989","Daily News Record - 1989 October 24","24","18049","339768446367"
"1989","Daily News Record - 1989 October 25","37","18050","913845044620"
"1989","Daily News Record - 1989 October 26","69","18051","280200110972"
"1989","Daily News Record - 1989 October 27","71","18052","565928821923"
"1989","Daily News Record - 1989 October 28","36","18053","420086211543"
"1989","Daily News Record - 1989 October 30","28","18054","766082875885"
"1989","Daily News Record - 1989 October 31","24","18055","493060976685"
"1989","Daily News Record - 1989 November 01","34","18056","908185797565"
"1989","Daily News Record - 1989 November 02","39","18057","512771428200"
"1989","Daily News Record - 1989 November 03","64","18058","354462982231"
"1989","Daily News Record - 1989 November 04","36","18059","921155413518"
"1989","Daily News Record - 1989 November 06","32","18060","375739929017"
"1989","Daily News Record - 1989 November 07","24","18061","189657077211"
"1989","Daily News Record - 1989 November 08","42","18062","138720699586"
"1989","Daily News Record - 1989 November 09","39","18063","461241071106"
"1989","Daily News Record - 1989 November 10","64","18064","890654742657"
"1989","Daily News Record - 1989 November 11","36","18065","451151793964"
"1989","Daily News Record - 1989 November 13","32","18066","668257519044"
"1989","Daily News Record - 1989 November 14","24","18067","202800993938"
"1989","Daily News Record - 1989 November 15","34","18068","392467921666"
"1989","Daily News Record - 1989 November 16","39","18069","317463972526"
"1989","Daily News Record - 1989 November 17","63","18070","631878689339"
"1989","Daily News Record - 1989 November 18","37","18071","916254210047"
"1989","Daily News Record - 1989 November 20","92","18072","356910174525"
"1989","Daily News Record - 1989 November 21","24","18073","151886302244"
"1989","Daily News Record - 1989 November 22","60","18074","848583256145"
"1989","Daily News Record - 1989 November 24","76","18075","445910467964"
"1989","Daily News Record - 1989 November 25","34","18076","457779201468"
"1989","Daily News Record - 1989 November 27","28","18077","492416371547"
"1989","Daily News Record - 1989 November 28","24","18078","973973188597"
"1989","Daily News Record - 1989 November 29","35","18079","227792412929"
"1989","Daily News Record - 1989 November 30","43","18080","539315540"
"1989","Daily News Record - 1989 December 01","68","18081","532246786209"
"1989","Daily News Record - 1989 December 02","36","18082","443918555919"
"1989","Daily News Record - 1989 December 04","28","18083","94831305899"
"1989","Daily News Record - 1989 December 05","24","18084","206412587398"
"1989","Daily News Record - 1989 December 06","35","18085","160166061843"
"1989","Daily News Record - 1989 December 07","39","18086","580436029556"
"1989","Daily News Record - 1989 December 08","68","18087","380575201350"
"1989","Daily News Record - 1989 December 09","34","18088","32172695494"
"1989","Daily News Record - 1989 December 11","28","18089","648669362898"
"1989","Daily News Record - 1989 December 12","24","18090","844308298696"
"1989","Daily News Record - 1989 December 13","37","18091","87431312404"
"1989","Daily News Record - 1989 December 14","39","18092","973547975783"
"1989","Daily News Record - 1989 December 15","64","18093","660585972913"
"1989","Daily News Record - 1989 December 16","34","18094","934792299574"
"1989","Daily News Record - 1989 December 18","28","18095","546597104276"
"1989","Daily News Record - 1989 December 19","24","18096","219085477593"
"1989","Daily News Record - 1989 December 20","38","18097","234288193295"
"1989","Daily News Record - 1989 December 21","34","18098","808834471444"
"1989","Daily News Record - 1989 December 22","80","18099","564217469584"
"1989","Daily News Record - 1989 December 23","32","18100","596523144805"
"1989","Daily News Record - 1989 December 26","40","18101","803054180403"
"1989","Daily News Record - 1989 December 27","32","18102","720531564622"
"1989","Daily News Record - 1989 December 28","32","18103","521938151510"
"1989","Daily News Record - 1989 December 29","64","18104","985162553974"
"1989","Daily News Record - 1989 December 30","34","18105","105915043176"
"1990","Daily News Record - 1990 January 02","24","18106","66145838476"
"1990","Daily News Record - 1990 January 03","31","18107","279908393347"
"1990","Daily News Record - 1990 January 04","39","18108","255429953538"
"1990","Daily News Record - 1990 January 05","52","18109","55324336098"
"1990","Daily News Record - 1990 January 06","28","18110","160803799763"
"1990","Daily News Record - 1990 January 08","24","18111","16418605441"
"1990","Daily News Record - 1990 January 09","24","18112","340758660758"
"1990","Daily News Record - 1990 January 10","31","18113","241245894746"
"1990","Daily News Record - 1990 January 11","39","18114","70077944201"
"1990","Daily News Record - 1990 January 12","56","18115","330741653040"
"1990","Daily News Record - 1990 January 13","32","18116","747121185516"
"1990","Daily News Record - 1990 January 15","28","18117","771763773696"
